CaseId,WEIGHT1,Q1A,Q1B,Q1C,Q1D,Q1E,Q1F,Q1G,Q1H,Q1I,Q1J,Q1K,Q1L,Q1M,Q1N,Q1O,Q1P,Q1Q,Q2A,Q2B,Q2C,Q2D,Q2E,Q2F,Q2G,Q2H,Q2I,Q2J,Q2K,Q2L,Q2M,Q2N,Q2O,Q2P,Q2Q,Q2R,Q3A,Q3B,Q3C,Q3D,Q3E,Q3F,Q3G,Q3H,Q3I,Q3J,Q3K,Q3L,Q3M,Q3N,Q3O,Q3P,Q3Q,Q4A,Q4B,Q4C,Q4D,Q4E,Q4F,Q4G,Q4H,Q4I,Q4J,Q4K,Q4L,Q4M,Q4N,Q4O,Q4P,Q4Q,Q7A,Q7B,Q7C,Q7D,Q7E,Q7F,Q7G,Q7H,Q7I,Q7J,Q7K,Q7L,Q7M,Q7N,Q7O,Q8A,Q8B,Q8C,Q8D,Q8E,Q8F,Q10,Q11,Q12,Q13A,Q13B,Q13C,Q13D,Q13E,Q13F,Q13G,Q13H,Q13I,Q14A,Q14B,Q14C,Q14D,Q14E,Q14F,Q14G,Q14H,Q14I,Q14J,Q14K,Q14L,Q14M,Q14N,Q14O,Q14P,D3,D4,D5,Q22,Q23,SURV_MODE,Device,gender,age,AGE4,AGE7,racethnicity,educ,EDUC4,marital,employ,income
2582,0.490130749,5,5,3,3,5,2,4,4,2,5,1,2,3,5,2,2,2,4,2,2,2,4,2,5,4,3,4,4,4,4,4,3,2,2,2,4,5,4,4,5,4,4,4,2,4,1,2,4,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,3,4,8,8,3,4,3,4,2,3,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,2,3,2,1,2,,8,2,2,Smartphone,2,40,2,3,1,13,4,5,1,10
2583,2.515231892,4,5,4,5,4,3,3,,3,5,4,3,4,3,3,3,3,4,4,4,4,4,3,4,4,4,5,4,4,5,3,3,5,3,,4,5,3,3,3,4,2,4,3,5,2,3,4,3,2,3,3,4,1,2,2,2,2,3,2,2,2,2,4,2,2,2,2,2,5,5,5,3,4,3,5,4,5,2,2,4,2,4,2,4,4,3,2,3,3,4,5,6,2,4,2,4,2,2,2,2,2,4,4,4,4,4,4,4,4,4,3,4,4,4,2,2,3,2,,,4,4,2,Desktop,2,62,4,5,1,9,2,3,4,10
2586,0.522929617,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,2,6,1,2,Smartphone,1,43,2,3,1,13,4,1,1,17
2588,0.998363513,4,3,3,3,4,3,5,4,4,4,3,4,,,,,,3,3,3,3,5,4,4,3,3,3,5,4,3,5,3,1,2,2,3,4,2,3,5,2,5,4,3,4,2,4,3,4,3,2,2,3,2,2,3,2,3,2,2,3,2,2,2,2,3,2,2,2,2,3,3,4,4,4,4,3,4,3,4,4,4,4,4,2,3,4,3,1,4,3,8,8,2,2,2,4,3,3,2,2,2,2,4,4,3,4,4,4,4,4,4,4,3,4,2,2,2,1,2,,9,1,2,Tablet,2,60,4,5,1,12,4,1,7,18
2591,0.217301541,4,4,2,3,3,1,3,4,1,5,1,3,3,4,4,5,4,1,5,3,3,4,1,5,5,5,5,5,3,3,4,4,5,5,5,5,5,3,3,5,1,4,5,3,5,1,3,3,3,5,5,5,5,3,5,3,3,4,3,4,4,3,5,4,3,5,4,5,5,4,5,4,4,4,4,4,4,5,2,3,4,3,4,3,4,5,4,1,1,3,8,10,10,5,4,3,1,3,3,4,3,3,3,4,4,4,4,4,4,4,5,5,3,5,4,3,3,3,2,,,8,3,2,Smartphone,2,40,2,3,4,7,1,1,1,11
2595,1.501966404,4,4,2,4,4,4,4,4,1,4,1,3,5,5,4,5,5,4,4,4,4,4,4,2,2,2,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,4,3,3,4,3,3,2,4,3,1,1,3,1,3,3,1,3,2,3,5,1,1,3,3,3,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,5,5,5,4,4,4,4,4,4,2,4,4,2,2,4,2,4,4,4,4,4,4,4,4,,3,3,4,2,,,5,1,1,Phone interview (not online),2,60,4,5,4,9,2,1,6,7
2600,0.399769227,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,0,4,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,1,1,4,2,Desktop,1,29,1,2,2,9,2,5,6,1
2601,1.875851783,4,3,5,5,5,5,5,3,5,4,5,5,5,4,5,3,3,3,3,5,5,5,5,5,4,4,3,4,5,5,4,4,2,2,2,4,3,5,5,4,5,5,5,5,4,4,5,5,5,4,4,4,2,3,2,1,1,3,1,1,1,1,1,2,1,1,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,2,8,8,8,2,3,4,4,4,2,3,3,3,4,3,3,4,5,4,4,4,5,5,5,4,4,4,4,4,1,2,,9,1,2,Desktop,1,22,1,1,6,9,2,5,1,9
2606,1.564592663,4,4,4,4,4,4,5,2,5,5,5,5,4,3,5,1,1,3,2,4,4,5,5,5,3,5,2,5,5,4,4,5,1,1,1,3,1,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,2,4,1,1,1,4,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,6,2,2,3,1,3,5,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,,8,1,2,Desktop,2,23,1,1,1,12,4,5,1,13
2612,0.759970617,5,4,3,4,4,5,5,3,2,5,2,2,4,4,2,1,1,5,5,3,4,4,4,5,3,2,5,5,3,4,3,3,2,1,1,4,4,2,5,5,5,4,3,1,5,2,3,4,4,2,1,1,1,2,3,2,4,4,1,2,3,3,1,2,1,2,2,1,1,4,4,4,4,4,4,3,2,3,4,2,2,4,4,4,4,3,4,2,2,4,4,5,7,5,5,4,4,4,2,1,2,1,2,4,2,4,4,4,5,5,5,4,2,3,4,1,4,2,1,3,,10,1,2,Smartphone,2,32,2,2,1,12,4,1,1,11
2613,0.986121808,3,3,5,5,3,5,5,2,2,2,4,4,5,2,3,1,1,3,2,3,3,5,3,4,2,2,2,4,3,4,5,2,1,1,1,4,4,1,2,4,3,4,4,2,5,1,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3,3,4,4,4,4,3,3,2,4,4,4,2,3,4,4,7,5,4,2,2,1,2,3,1,1,,3,4,1,4,4,4,4,4,4,4,4,3,4,2,2,2,1,2,,8,1,2,Desktop,2,62,4,5,1,12,4,2,1,13
2617,1.342747508,1,2,3,2,1,3,3,4,3,3,2,3,3,2,3,,2,1,3,3,4,2,3,4,3,3,3,2,2,2,2,2,3,2,2,3,3,2,3,3,5,4,3,3,4,4,2,1,3,4,4,2,2,3,4,4,1,4,3,5,2,4,4,3,2,2,2,3,3,2,1,3,4,3,3,3,2,3,1,3,3,2,2,1,2,2,3,1,3,2,9,3,5,3,3,4,4,3,3,3,3,3,3,2,3,3,2,4,3,,5,3,2,4,3,2,4,4,2,,,10,1,2,Smartphone,2,24,1,1,2,12,4,5,1,13
2621,1.408716712,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,3,4,5,4,5,1,3,2,5,4,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,1,2,3,5,7,9,5,3,3,4,4,3,2,2,2,5,5,4,5,5,5,5,5,5,4,3,3,4,3,3,3,1,2,,10,1,2,Desktop,1,58,3,5,2,12,4,1,1,14
2623,0.676011328,5,5,4,5,5,3,4,5,4,5,2,4,5,5,4,2,2,4,4,4,5,4,3,4,3,2,2,4,2,5,5,2,4,2,2,5,5,5,5,5,3,5,5,4,5,2,4,5,5,4,1,1,2,1,1,1,3,2,1,1,1,1,1,1,2,2,1,1,1,5,4,5,4,4,4,4,4,4,3,5,4,4,5,4,4,5,4,1,2,1,7,7,6,3,4,2,4,2,1,1,1,1,4,5,4,5,5,5,5,5,5,3,5,3,5,2,4,4,2,,,10,1,2,Desktop,2,73,4,6,1,12,4,3,5,6
2624,0.888260478,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,3,1,2,3,5,3,5,3,4,5,3,2,1,1,1,1,4,5,1,3,4,1,1,5,1,5,1,1,3,4,3,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,5,5,5,3,3,4,4,2,4,1,2,4,2,3,3,5,4,4,1,1,3,2,5,5,5,5,4,5,5,5,1,5,1,3,3,4,4,5,3,4,4,4,4,5,4,3,2,4,3,3,,3,7,2,2,Smartphone,1,46,3,4,1,9,2,1,1,11
2625,0.889084162,5,5,4,3,4,3,5,4,3,5,4,4,5,5,4,3,3,5,5,5,5,5,5,5,5,3,5,4,5,4,5,3,1,2,2,3,3,3,3,3,3,2,2,3,3,2,4,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,,5,3,4,4,5,4,2,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,4,3,5,3,1,2,1,3,4,5,4,5,3,3,3,3,3,3,3,3,5,3,5,3,2,,,4,2,2,Smartphone,1,23,1,1,6,12,4,5,4,3
2629,0.461659321,3,3,3,3,4,3,5,3,4,4,3,4,3,4,3,3,3,3,3,4,4,4,4,5,4,4,2,2,4,4,4,3,2,3,3,4,3,3,3,3,1,3,4,3,5,2,2,3,4,2,2,2,3,2,2,3,2,2,1,2,1,2,1,2,2,2,1,2,2,4,5,4,4,4,3,4,3,4,3,2,2,2,3,3,4,4,3,2,2,2,4,8,8,2,3,2,5,3,3,2,2,2,4,4,4,4,3,3,4,4,4,4,4,3,4,2,4,3,1,3,,5,3,2,Desktop,1,57,3,5,1,12,4,5,1,11
2634,0.661505812,4,4,5,5,4,2,5,2,3,3,3,4,3,3,3,2,2,2,3,5,5,3,5,5,2,3,3,5,4,3,2,2,2,2,2,3,3,4,4,3,5,5,4,4,4,3,4,5,5,2,2,2,1,1,1,4,4,1,1,1,1,1,1,1,1,2,1,1,1,5,4,4,2,2,4,4,3,4,1,2,4,3,2,3,4,4,4,2,2,2,4,5,7,2,4,3,3,2,2,2,2,2,3,4,2,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2,,10,1,2,Desktop,1,23,1,1,1,12,4,5,1,13
2636,0.412271479,5,5,3,3,5,3,3,3,2,5,1,3,4,4,3,2,2,4,5,2,2,4,3,4,2,3,5,3,4,4,4,3,3,1,1,4,4,1,2,5,3,5,4,2,5,1,2,4,5,2,1,1,,4,3,1,1,3,1,1,3,1,3,1,1,3,1,1,1,4,4,4,4,3,5,3,3,5,3,3,3,3,4,2,4,4,4,2,2,1,6,6,8,4,3,3,4,4,3,2,2,3,2,4,5,4,5,4,5,4,4,4,4,4,4,2,,4,3,,2,6,2,2,Desktop,1,58,3,5,1,10,3,1,1,12
2641,0.680997784,5,5,3,4,3,1,3,4,3,5,1,3,4,3,3,1,1,5,5,3,4,3,2,3,4,2,5,3,2,3,4,4,2,1,1,4,4,3,3,4,2,3,4,3,5,1,2,4,5,4,1,1,2,5,1,3,2,4,1,3,5,2,4,2,5,5,2,1,1,4,5,4,4,4,4,5,4,4,3,4,4,4,4,3,4,4,4,2,2,2,3,7,8,5,4,3,5,4,3,2,4,2,4,5,4,4,5,4,5,4,5,5,4,5,4,2,3,3,3,,3,4,3,2,Smartphone,2,25,1,2,1,11,3,1,2,13
2643,0.873897711,4,4,3,3,3,1,3,3,3,4,1,3,4,3,4,3,3,3,3,3,3,4,3,3,3,1,1,4,2,1,3,1,1,1,1,4,4,3,3,3,1,3,4,3,4,1,3,4,4,4,4,4,1,1,1,3,4,3,1,4,4,3,1,3,1,3,3,3,3,4,3,4,4,4,4,4,3,5,2,3,3,5,4,1,5,4,5,3,1,1,5,5,8,4,4,3,3,2,3,2,2,3,2,3,2,4,3,4,4,4,5,4,3,5,4,3,3,2,3,,3,4,1,2,Smartphone,1,38,2,3,1,10,3,3,6,5
2646,0.642442499,4,4,4,4,4,3,3,4,1,4,2,3,3,5,3,1,1,4,4,3,3,3,3,2,2,2,5,3,2,3,4,1,2,1,1,4,4,3,3,4,3,2,2,1,3,1,3,3,3,2,1,1,2,1,1,2,2,2,2,1,2,1,1,1,2,2,1,1,1,4,4,5,4,4,4,3,3,4,4,3,3,4,4,4,4,4,4,2,1,1,5,7,7,3,3,3,3,2,4,1,3,1,3,3,3,4,4,4,4,4,4,4,4,4,4,3,2,3,2,,,5,2,2,Smartphone,2,58,3,5,1,13,4,1,1,13
2647,0.275673944,3,4,4,4,3,3,3,3,4,3,2,4,3,3,3,2,2,3,3,3,3,3,4,5,3,4,3,4,2,4,3,3,2,2,2,4,3,3,3,4,4,1,4,2,4,1,3,1,3,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,2,1,1,4,4,4,4,4,4,4,2,4,3,3,3,4,4,3,4,4,3,1,3,3,3,5,7,2,2,2,4,3,3,2,3,2,4,3,2,4,5,5,4,4,4,4,4,4,5,3,2,5,1,2,,8,1,2,Desktop,1,30,2,2,1,12,4,6,1,9
2649,1.931726339,5,5,3,4,4,2,5,3,3,3,4,4,4,3,3,2,2,4,4,3,3,4,2,5,4,2,3,2,2,3,3,2,4,2,2,4,5,3,3,4,2,3,4,2,4,2,1,3,4,2,2,2,1,2,1,2,3,1,2,2,1,1,2,1,2,1,1,1,1,4,5,5,4,4,4,4,3,5,2,2,4,4,4,3,4,4,5,2,1,1,5,6,9,4,4,1,3,1,5,1,1,1,4,4,2,4,3,4,5,4,5,4,4,5,5,3,2,1,1,3,,7,1,2,Desktop,1,67,4,6,1,14,4,6,2,7
2655,0.610449846,,5,2,1,4,5,5,4,3,5,2,,3,5,2,1,,5,1,1,1,1,1,3,4,3,4,4,4,3,5,3,5,3,3,4,4,1,1,5,1,4,4,4,5,1,4,4,5,3,1,1,1,1,1,1,,5,1,3,5,1,5,1,1,1,1,1,1,5,5,5,5,5,4,5,2,5,3,3,2,4,4,3,4,5,4,2,3,4,8,5,5,3,4,4,4,4,2,3,4,3,4,5,4,4,4,4,4,4,4,5,4,3,4,2,3,3,2,,,5,3,2,Desktop,2,79,4,7,1,9,2,1,5,6
2657,2.225759248,5,3,5,5,3,4,4,5,4,4,4,3,4,4,4,3,3,2,2,2,2,2,2,2,4,3,1,3,4,4,5,3,1,1,1,5,4,3,3,5,2,4,5,3,4,2,4,3,5,3,1,1,1,4,3,3,3,2,1,1,1,1,4,1,1,3,1,1,1,4,4,4,4,3,5,3,4,4,4,5,5,1,5,3,4,4,5,4,1,2,3,4,3,2,3,3,4,3,3,1,2,2,4,4,4,4,4,4,4,4,3,,4,3,4,2,2,2,3,,2,7,2,2,Desktop,1,71,4,6,1,14,4,3,2,15
2658,0.485069395,5,5,3,3,4,3,4,4,3,4,2,4,4,4,4,3,2,5,4,4,3,4,3,3,4,4,5,4,5,4,4,3,4,3,2,5,4,3,3,5,2,3,5,3,5,2,3,3,5,4,2,2,2,2,1,2,3,2,3,2,2,2,1,2,3,2,2,2,1,4,5,2,4,4,5,5,4,4,3,2,2,3,4,3,4,4,4,2,3,2,4,8,7,3,4,2,4,3,3,2,1,2,4,4,2,4,4,4,4,4,4,4,3,5,4,3,2,3,3,,1,5,3,2,Smartphone,1,71,4,6,1,9,2,2,5,18
2659,1.08860756,4,5,2,4,4,2,3,4,4,4,3,3,4,4,4,3,3,5,4,2,2,2,1,2,2,2,4,4,2,3,2,2,4,,,5,5,2,3,4,3,2,2,2,,4,4,2,3,3,3,3,1,1,1,2,1,,1,2,1,2,1,1,2,1,1,2,2,5,5,5,5,5,5,5,5,5,1,1,4,2,4,2,5,5,5,,2,2,1,10,8,3,5,2,5,2,4,5,2,2,5,5,4,5,5,5,4,5,5,5,4,4,,5,5,2,3,,2,5,1,1,Phone interview (not online),1,86,4,7,1,9,2,2,5,8
2662,3.709414533,1,3,4,4,1,3,5,2,4,2,2,4,4,4,2,4,1,2,5,4,4,3,2,1,2,4,4,5,3,2,4,3,4,5,1,4,2,2,5,3,3,2,4,2,3,5,1,1,3,2,3,2,1,3,5,3,5,2,1,4,3,2,5,3,3,2,2,1,2,2,1,4,5,2,5,4,3,3,2,2,5,5,1,5,2,2,5,3,1,5,7,2,7,2,2,5,5,4,2,2,4,2,2,2,4,2,2,5,3,4,3,3,3,4,4,2,5,3,1,3,,6,2,2,Smartphone,2,21,1,1,1,9,2,6,7,5
2664,2.749880221,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,0,0,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,5,2,2,Smartphone,1,21,1,1,1,9,2,5,4,5
2672,2.895581745,3,5,2,2,4,4,3,3,3,4,2,3,4,2,3,3,3,3,4,2,3,3,3,3,2,3,2,1,3,3,3,3,3,3,2,3,4,1,3,2,2,2,3,2,4,2,2,2,2,3,3,3,3,1,2,4,3,3,4,2,3,3,2,3,4,3,4,1,3,4,4,4,3,3,1,3,4,2,3,1,4,3,3,4,5,2,2,3,4,4,7,5,5,5,5,3,5,3,3,3,2,2,4,3,3,4,3,2,3,3,4,3,3,3,3,3,2,3,2,,,4,3,2,Smartphone,2,56,3,5,1,9,2,5,1,4
2676,1.188764847,5,5,2,2,5,1,3,5,3,5,1,2,5,5,2,1,1,3,5,3,2,3,3,3,4,3,5,4,2,5,4,2,2,1,1,5,5,1,1,5,2,2,4,2,5,1,2,5,5,2,1,1,1,5,5,5,5,5,2,2,5,2,5,1,1,5,2,1,1,2,2,2,1,1,4,5,2,5,5,4,4,1,4,5,4,2,5,4,1,1,5,7,8,5,4,2,5,4,4,4,4,2,4,5,2,2,2,2,2,4,4,5,4,4,2,4,1,2,1,3,,7,1,2,Smartphone,2,25,1,2,1,9,2,1,7,5
2677,1.580575419,5,4,5,5,4,1,5,3,2,3,4,3,2,3,1,1,1,5,5,5,5,5,5,5,3,2,4,5,5,5,5,2,1,1,1,5,5,4,2,3,3,2,3,1,5,1,2,4,4,1,1,1,1,1,1,3,2,2,3,4,2,1,1,2,4,2,1,1,1,3,3,3,4,4,4,4,2,4,2,2,2,2,2,4,5,4,5,5,1,1,4,7,9,5,5,1,5,1,1,1,1,1,2,2,2,3,2,4,4,4,4,5,3,4,4,2,1,2,2,,,8,1,2,Smartphone,2,21,1,1,1,12,4,6,1,7
2682,1.114270841,3,3,5,5,5,3,4,4,4,4,5,2,5,5,4,1,1,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1,1,1,4,1,3,4,4,5,3,3,3,3,1,3,4,4,3,1,1,5,3,2,4,4,4,2,2,2,4,2,4,2,4,2,1,1,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4,3,4,4,3,2,4,6,3,7,4,3,3,4,5,4,1,4,2,2,4,4,4,4,3,3,4,4,3,2,3,4,2,3,4,1,3,,8,1,2,Smartphone,2,25,1,2,1,11,3,5,4,2
2685,0.819050546,2,2,2,2,2,2,2,2,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,5,3,5,5,5,5,5,5,2,2,4,4,3,4,2,2,2,2,1,2,4,3,,4,2,4,3,5,4,4,4,4,4,4,5,4,4,5,1,1,1,1,1,1,1,1,3,1,2,1,3,2,4,4,3,,3,7,1,2,Desktop,1,54,3,4,5,11,3,1,1,12
2690,0.611882531,4,4,3,4,5,3,2,4,2,5,2,2,3,5,2,1,1,4,3,2,2,4,2,3,5,2,5,3,3,3,4,2,5,1,1,5,5,2,3,4,2,1,4,2,5,1,2,3,5,2,1,1,1,3,3,2,2,3,2,2,2,1,2,1,2,2,1,1,1,4,5,5,5,5,5,4,2,3,3,4,4,5,4,2,5,5,5,1,2,1,4,6,6,4,4,2,4,2,4,1,1,1,4,4,2,4,4,4,4,4,4,4,4,4,4,3,2,2,2,,,7,2,2,Desktop,1,68,4,6,1,11,3,5,1,9
2700,0.250288501,4,3,3,4,4,2,3,4,3,4,2,2,3,4,3,3,3,4,4,2,2,4,2,3,5,2,5,2,2,2,4,2,5,1,1,4,4,2,2,4,1,2,4,2,4,2,2,2,4,2,3,3,1,4,2,4,2,3,2,2,4,2,2,3,2,2,2,1,1,4,4,5,4,3,3,4,3,4,3,3,2,3,3,3,4,4,3,2,1,3,3,5,6,3,3,3,3,3,2,2,2,3,3,4,2,4,3,2,2,4,4,3,2,3,4,3,3,3,2,,,4,1,2,Desktop,1,55,3,5,1,10,3,1,1,11
2702,1.756737267,4,4,3,3,5,1,1,3,1,5,1,1,3,4,2,1,1,5,5,2,1,4,1,1,4,1,5,2,1,2,4,2,3,1,1,5,5,1,1,5,1,1,5,1,5,1,2,3,5,1,1,1,1,1,3,1,1,3,1,1,1,1,3,1,3,4,1,1,1,5,5,5,3,3,4,5,4,5,2,3,2,2,3,2,5,5,5,2,1,2,3,6,8,5,5,3,5,4,3,1,2,3,3,4,4,4,4,4,4,4,5,2,2,4,4,2,3,3,3,,2,3,3,2,Smartphone,1,28,1,2,3,10,3,4,1,10
2704,1.902610664,4,4,4,4,4,4,4,4,4,4,2,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,4,4,5,4,4,4,3,4,4,2,4,5,3,1,1,1,1,2,3,3,3,3,3,4,5,5,5,4,5,5,4,5,5,5,4,5,5,5,5,5,4,2,1,4,5,5,5,5,4,2,4,3,2,3,2,2,4,4,2,4,5,5,5,5,5,4,4,4,5,2,2,2,2,,,7,1,2,Smartphone,2,57,3,5,1,9,2,1,5,14
2717,1.654225198,5,5,2,2,5,4,4,4,4,5,1,3,1,4,2,1,1,5,4,1,2,5,3,3,5,2,5,2,3,1,5,2,2,1,1,5,4,1,1,4,2,4,4,2,5,1,1,1,4,4,1,1,1,2,1,1,1,3,1,1,3,1,1,2,1,3,1,1,1,4,4,4,3,2,2,4,2,4,2,2,2,3,4,4,5,4,5,1,1,1,8,6,7,5,5,2,3,2,3,1,1,1,3,3,2,3,2,4,4,4,5,5,3,4,4,2,3,2,2,,,10,1,2,Smartphone,1,34,2,2,1,12,4,1,1,15
2719,0.788465356,4,4,5,5,4,3,3,4,3,5,2,3,4,5,4,2,3,4,4,3,4,5,3,2,3,2,2,5,3,5,5,2,3,3,3,5,3,5,5,5,2,3,5,4,4,3,3,5,5,5,3,4,4,4,3,4,4,4,2,3,5,3,3,4,5,5,4,4,5,2,4,4,4,4,5,4,4,4,2,2,4,2,2,2,4,5,5,4,2,4,5,5,6,4,4,5,5,5,2,4,2,2,1,4,2,4,4,4,4,4,4,4,4,2,4,1,4,4,2,,,4,2,2,Smartphone,2,50,3,4,1,9,2,1,1,11
2720,0.554393174,4,4,3,2,4,2,3,4,2,4,2,3,3,4,2,1,1,2,3,3,3,4,3,3,4,2,3,3,3,3,4,2,3,1,1,4,4,3,3,4,4,4,4,2,4,2,2,3,4,2,1,1,1,2,2,3,3,2,1,1,2,1,2,2,1,2,1,1,1,4,4,4,4,3,3,4,3,3,2,2,3,4,4,3,3,4,4,1,1,2,7,7,8,4,4,2,5,2,5,2,2,2,3,4,2,4,4,4,4,4,4,4,4,4,4,4,3,2,2,,,4,2,2,Desktop,1,33,2,2,1,13,4,5,1,18
2722,0.745404938,5,5,3,4,3,2,3,4,3,5,3,2,4,3,4,1,1,5,4,1,1,3,1,3,2,3,1,1,1,3,3,1,5,1,1,5,5,1,3,3,2,3,3,2,5,1,1,3,3,2,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,5,5,5,4,4,4,4,3,3,4,4,4,2,5,3,3,4,4,2,1,3,3,7,9,4,3,1,3,3,4,1,1,1,3,4,2,4,4,4,4,4,4,3,3,5,5,4,3,1,2,,,5,2,2,Desktop,1,71,4,6,1,14,4,1,2,15
2723,2.902226167,4,4,1,2,4,2,3,2,4,4,1,3,4,4,4,3,3,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,3,5,5,4,3,4,2,4,3,3,3,3,3,2,3,2,3,3,4,4,4,4,3,3,4,4,2,3,3,2,,,6,2,2,Tablet,2,71,4,6,1,9,2,1,2,18
2724,0.511780855,4,4,4,5,3,5,5,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,5,3,3,4,4,3,4,3,4,4,4,4,4,5,4,4,3,4,4,4,2,4,3,3,4,3,3,4,4,1,4,4,4,4,3,4,4,2,2,4,3,4,3,3,4,5,4,4,4,4,4,4,4,3,4,4,4,2,4,4,2,4,4,4,2,2,2,3,5,7,5,5,2,4,4,4,2,2,2,2,3,1,3,4,4,4,4,5,4,2,3,3,1,4,3,2,,,8,1,2,Smartphone,2,63,4,5,1,11,3,3,1,8
2727,0.357535246,4,4,3,3,3,3,3,1,3,3,1,3,4,3,3,3,3,4,4,2,2,3,3,3,3,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,3,3,3,3,3,3,3,3,3,3,,2,3,3,3,4,3,3,3,3,3,3,4,4,4,4,3,4,4,4,4,2,3,3,2,2,2,4,4,4,2,2,2,8,7,7,4,4,2,3,3,2,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,,2,9,2,2,Desktop,1,47,3,4,1,11,3,1,1,9
2737,3.59758029,4,4,3,3,3,3,5,4,4,4,3,3,3,5,3,1,1,4,5,3,3,4,3,3,4,3,5,3,3,3,4,1,1,1,1,3,4,3,3,3,3,2,4,2,4,2,3,3,4,2,1,1,1,3,4,3,2,3,2,3,2,1,4,2,2,3,2,1,1,4,4,4,3,3,4,4,5,4,2,2,3,3,3,2,4,4,4,3,2,3,5,2,5,2,2,2,4,3,3,2,2,2,2,2,3,3,4,4,3,4,3,3,3,3,4,2,3,3,1,3,,6,1,2,Smartphone,1,38,2,3,4,9,2,5,1,14
